timestamp,amount,merchant,user_location,channel,risk_score,is_fraud
2022-05-15T11:22:06.000,38.6,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-17T01:47:22.000,38.7,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-18T16:12:37.000,38.79,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-20T06:37:53.000,38.89,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-21T21:03:09.000,38.99,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-23T11:28:25.000,39.08,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-25T01:53:41.000,39.18,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-26T16:18:56.000,39.28,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-28T06:44:12.000,39.37,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-29T21:09:28.000,39.47,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-05-31T11:34:44.000,39.57,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-02T02:00:00.000,39.66,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-03T16:25:15.000,39.76,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-05T06:50:31.000,39.85,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-06T21:15:47.000,39.95,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-08T11:41:03.000,40.05,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-10T02:06:18.000,40.14,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-11T16:31:34.000,40.24,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-13T06:56:50.000,40.34,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-14T21:22:06.000,40.43,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-16T11:47:22.000,40.53,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-18T02:12:37.000,40.63,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-19T16:37:53.000,40.72,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-21T07:03:09.000,40.82,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-22T21:28:25.000,40.91,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-24T11:53:41.000,41.01,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-26T02:18:56.000,41.11,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-27T16:44:12.000,41.2,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-29T07:09:28.000,41.3,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-06-30T21:34:44.000,41.4,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-02T12:00:00.000,41.49,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-04T02:25:15.000,41.59,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-05T16:50:31.000,41.69,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-07T07:15:47.000,41.78,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-08T21:41:03.000,41.88,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-10T12:06:18.000,41.97,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-12T02:31:34.000,42.07,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-13T16:56:50.000,42.17,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-15T07:22:06.000,42.26,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-16T21:47:22.000,42.36,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-18T12:12:37.000,42.46,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-20T02:37:53.000,42.55,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-21T17:03:09.000,42.65,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-23T07:28:25.000,42.75,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-24T21:53:41.000,42.84,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-26T12:18:56.000,42.94,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-28T02:44:12.000,43.03,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-29T17:09:28.000,43.13,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-07-31T07:34:44.000,43.23,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-01T22:00:00.000,43.32,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-03T12:25:15.000,43.42,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-05T02:50:31.000,43.52,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-06T17:15:47.000,43.61,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-08T07:41:03.000,43.71,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-09T22:06:18.000,43.81,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-11T12:31:34.000,43.9,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-13T02:56:50.000,44.0,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-14T17:22:06.000,44.09,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-16T07:47:22.000,44.19,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-17T22:12:37.000,44.29,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-19T12:37:53.000,44.38,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-21T03:03:09.000,44.48,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-22T17:28:25.000,44.58,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-24T07:53:41.000,44.67,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-25T22:18:56.000,44.77,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-27T12:44:12.000,44.87,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-29T03:09:28.000,44.96,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-08-30T17:34:44.000,45.06,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-01T08:00:00.000,45.15,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-02T22:25:15.000,45.25,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-04T12:50:31.000,45.35,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-06T03:15:47.000,45.44,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-07T17:41:03.000,45.54,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-09T08:06:18.000,45.64,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-10T22:31:34.000,45.73,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-12T12:56:50.000,45.83,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-14T03:22:06.000,45.93,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-15T17:47:22.000,46.02,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-17T08:12:37.000,46.12,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-18T22:37:53.000,46.21,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-20T13:03:09.000,46.31,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-22T03:28:25.000,46.41,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-23T17:53:41.000,46.5,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-25T08:18:56.000,46.6,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-26T22:44:12.000,46.7,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-28T13:09:28.000,46.79,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-09-30T03:34:44.000,46.89,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-01T18:00:00.000,46.99,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-03T08:25:15.000,47.08,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-04T22:50:31.000,47.18,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-06T13:15:47.000,47.27,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-08T03:41:03.000,47.37,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-09T18:06:18.000,47.47,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-11T08:31:34.000,47.56,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-12T22:56:50.000,47.66,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-14T13:22:06.000,47.76,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-16T03:47:22.000,47.85,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-17T18:12:37.000,47.95,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-19T08:37:53.000,48.05,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-20T23:03:09.000,48.14,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-22T13:28:25.000,48.24,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-24T03:53:41.000,48.33,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-25T18:18:56.000,48.43,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-27T08:44:12.000,48.53,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-28T23:09:28.000,48.62,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-10-30T13:34:44.000,48.72,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-01T04:00:00.000,48.82,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-02T18:25:15.000,48.91,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-04T08:50:31.000,49.01,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-05T23:15:47.000,49.11,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-07T13:41:03.000,49.2,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-09T04:06:18.000,49.3,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-10T18:31:34.000,49.39,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-12T08:56:50.000,49.49,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-13T23:22:06.000,49.59,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-15T13:47:22.000,49.68,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-17T04:12:37.000,49.78,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-18T18:37:53.000,49.88,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-20T09:03:09.000,49.97,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-21T23:28:25.000,50.07,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-23T13:53:41.000,50.17,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-25T04:18:56.000,50.26,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-26T18:44:12.000,50.36,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-28T09:09:28.000,50.46,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-11-29T23:34:44.000,50.55,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-01T14:00:00.000,50.65,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-03T04:25:15.000,50.74,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-04T18:50:31.000,50.84,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-06T09:15:47.000,50.94,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-07T23:41:03.000,51.03,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-09T14:06:18.000,51.13,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-11T04:31:34.000,51.23,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-12T18:56:50.000,51.32,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-14T09:22:06.000,51.42,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-15T23:47:22.000,51.52,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-17T14:12:37.000,51.61,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-19T04:37:53.000,51.71,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-20T19:03:09.000,51.8,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-22T09:28:25.000,51.9,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
2022-12-23T23:53:41.000,52.0,Bank Service Charge / VAT,LAGOS_NGR,Corporate_Mobile_Banking,0.82,0
